Peak Date,Track,With,Streams,Artist
20181109,Propaganda,NA,"246,731",Muse
20180315,Supermassive Black Hole,NA,"200,679",Muse
20150608,Revolt,NA,"190,261",Muse
20150608,Aftermath,NA,"154,051",Muse
20150608,[JFK],NA,"136,910",Muse
20181109,The Dark Side,NA,"135,925",Muse
20181109,Algorithm,NA,"108,846",Muse
20150903,Uprising,NA,"91,847",Muse
20181109,Break it to Me,NA,"65,122",Muse
20150608,Drones,NA,"57,723",Muse
20150211,Undisclosed Desires,NA,"56,121",Muse
20160324,Feeling Good,NA,"55,978",Muse
20180823,Plug In Baby,NA,"50,118",Muse
20151115,Soldier's Poem,NA,"35,245",Muse
20150710,Starlight,NA,"11,094",Muse
20150608,The Globalist,NA,"8,894",Muse
20160811,Time Is Running Out,NA,"6,077",Muse
20160811,Knights Of Cydonia,NA,"5,993",Muse
20141211,Supremacy,NA,"4,913",Muse
20181109,Blockades,NA,"3,810",Muse
20181109,Get Up and Fight,NA,"3,732",Muse
20160526,Howling At The Moon,,"14,341,507",Milow
20160320,Fortune Cookie,Emma Bale,"1,601,099",Milow
20160413,Fortune Cookie,Emma Bale,"65,602",Milow
20160413,Fortune Cookie,Gostan,"65,602",Milow
20150118,You Don't Know,,"5,709",Milow
20181026,Lay Your Worry Down,Matt Simons,"1,633",Milow
20161020,No No No,,"1,132",Milow
20160325,Mistaken - Niklas Ibach Remix,,"1,098",Milow
20160517,Faithful,Drake,"16,000,112",Pimp C
20160517,Faithful,dvsn,"16,000,112",Pimp C
20180829,Never Ever,The Rubens,"15,686,462",Sarah
20160526,Body,Jeremih,"13,090,888",Dreezy
20190705,Got Me,Dreamville,"1,819,660",Dreezy
20190705,Got Me,Ari Lennox,"1,819,660",Dreezy
20190705,Got Me,Omen,"1,819,660",Dreezy
20190705,Got Me,Ty Dolla $ign,"1,819,660",Dreezy
20190613,Got Me,Dreamville,"496,664",Dreezy
20190613,Got Me,Ari Lennox,"496,664",Dreezy
20190613,Got Me,Omen,"496,664",Dreezy
20190613,Got Me,Ty Dolla $ign,"496,664",Dreezy
20160916,Mean What I Mean,AlunaGeorge,"246,665",Dreezy
20160916,Mean What I Mean,Leikeli47,"246,665",Dreezy
20161115,We The People....,NA,"3,491,775",A Tribe Called Quest
20161115,Whateva Will Be,NA,"2,194,466",A Tribe Called Quest
20161115,The Space Program,NA,"1,817,434",A Tribe Called Quest
20161115,Kids...,NA,"1,419,131",A Tribe Called Quest
20161115,Conrad Tokyo,NA,"1,212,910",A Tribe Called Quest
20161115,Solid Wall of Sound,NA,"1,184,337",A Tribe Called Quest
20161115,Dis Generation,NA,"1,151,352",A Tribe Called Quest
20161115,Melatonin,NA,"975,518",A Tribe Called Quest
20161115,Enough!!,NA,"908,250",A Tribe Called Quest
20161115,Mobius,NA,"396,617",A Tribe Called Quest
20161115,Black Spasmodic,NA,"261,274",A Tribe Called Quest
20160323,Can I Kick It?,NA,"176,097",A Tribe Called Quest
20161115,The Killing Season,NA,"128,238",A Tribe Called Quest
20160323,Buggin' Out,NA,"119,263",A Tribe Called Quest
20160323,Award Tour,NA,"107,621",A Tribe Called Quest
20160903,Nobody's Better,Fetty Wap,"15,467,049",Z
20181012,Homerton B,,"12,688,741",Unknown T
20190628,Leave Dat Trap,AJ Tracey,"2,249,452",Unknown T
20190215,Throwback,Crazy Cousinz,"392,833",Unknown T
20190423,Meat,,"48,396",Unknown T
20191228,Story,,"12,742,704",AI
20191224,ハピネス,,"1,746,762",AI
20180108,キラキラ,Kanna,"519,776",AI
20191224,ハッピークリスマス,,"102,974",AI
20161115,ミラクル,,"82,981",AI
20190813,You Never Know,MJ116,"38,239",AI
20180428,みんながみんな英雄 - フルバージョン,,"5,173",AI
20190606,Panamera,NA,"15,159,763",NDG
20181005,Sur le drapeau,Sofiane,"15,063,147",Suprême NTM
20150807,Lucifer,NA,"14,711,763",XOV
20151105,DTTM (Don't Talk To Me),NA,"309,503",XOV
20141203,Boys Don't Cry,NA,"11,534",XOV
20141124,Animal,NA,"2,801",XOV
20190614,Sıfır Sıkıntı,Istanbul Trip,"14,893,079",SvA
20190614,Sıfır Sıkıntı,Muşta,"14,893,079",SvA
20190614,Sıfır Sıkıntı,Şehinşah,"14,893,079",SvA
20171027,Love U Better,Ty Dolla $ign,"6,066,114",The-Dream
20171027,Love U Better,Lil Wayne,"6,066,114",The-Dream
20170203,Sunday Morning Jetpack,Big Sean,"2,411,801",The-Dream
20180616,everything,Nas,"2,047,731",The-Dream
20180616,everything,Kanye West,"2,047,731",The-Dream
20180616,Adam and Eve,Nas,"2,040,335",The-Dream
20150508,That's My Shit,T.I.,"734,803",The-Dream
20141125,Let Your Heart Go (Break My Soul),T.I.,"496,167",The-Dream
20191204,No Church In The Wild,JAY Z,"283,962",The-Dream
20191204,No Church In The Wild,Kanye West,"283,962",The-Dream
20191204,No Church In The Wild,Frank Ocean,"283,962",The-Dream
20151218,M.P.A.,Pusha T,"243,480",The-Dream
20151218,M.P.A.,Kanye West,"243,480",The-Dream
20151218,M.P.A.,A$AP Rocky,"243,480",The-Dream
20191115,Luv Ya Gyal // Love Sounds,Tory Lanez,"151,858",The-Dream
20151219,M.F.T.R.,Pusha T,"143,780",The-Dream
20170214,Code Blue,,"4,532",The-Dream
20180202,Bedroom Calling pt. 2,Chromeo,"4,498",The-Dream
20181130,Uptown Vibes,Meek Mill,"13,888,041",Fabolous
20181130,Uptown Vibes,Anuel Aa,"13,888,041",Fabolous
20160523,Fly,Jessica,"264,036",Fabolous
20180714,Ooh Yea,Ty Dolla $ign,"233,075",Fabolous
20191115,If You Gotta...,Tory Lanez,"127,776",Fabolous
20180302,Connection,Tory Lanez,"60,747",Fabolous
20180302,Connection,Davo,"60,747",Fabolous
20180302,Connection,Paloma Ford,"60,747",Fabolous
20180223,Cocky,A$AP Rocky,"8,225,856",London On Da Track
20180223,Cocky,Gucci Mane,"8,225,856",London On Da Track
20180223,Cocky,21 Savage,"8,225,856",London On Da Track
20170826,No Flag,Nicki Minaj,"2,155,464",London On Da Track
20170826,No Flag,21 Savage,"2,155,464",London On Da Track
20170826,No Flag,Offset,"2,155,464",London On Da Track
20191122,Something Real,Summer Walker,"1,979,752",London On Da Track
20191122,Something Real,Chris Brown,"1,979,752",London On Da Track
20191018,Big Boy Diamonds,Gucci Mane,"1,918,092",London On Da Track
20191018,Big Boy Diamonds,Kodak Black,"1,918,092",London On Da Track
20171208,Whatever You On,Young Thug,"14,994",London On Da Track
20171208,Whatever You On,Ty Dolla $ign,"14,994",London On Da Track
20171208,Whatever You On,Jeremih,"14,994",London On Da Track
20171208,Whatever You On,YG,"14,994",London On Da Track
20180803,Pray For Job,Jonna Fraser,"2,945,022",Mani
20180803,Pray For Job,Young Ellens,"2,945,022",Mani
20180803,Pray For Job,Sevn Alias,"2,945,022",Mani
20161221,Muhammad Ali,ChildsPlay,"1,790,980",Mani
20161221,Muhammad Ali,Hef,"1,790,980",Mani
20161221,Muhammad Ali,Boef,"1,790,980",Mani
20161221,Muhammad Ali,Lijpe,"1,790,980",Mani
20180713,Quatro Baby,Latifah,"1,634,575",Mani
20180713,Quatro Baby,Henkie T,"1,634,575",Mani
20180831,Willie,Oualid,"1,307,054",Mani
20180831,Willie,Ali B,"1,307,054",Mani
20180831,Willie,DJEZJA,"1,307,054",Mani
20180420,Hooptie Money,Esko,"1,076,324",Mani
20180420,Hooptie Money,JoeyAK,"1,076,324",Mani
20180420,Hooptie Money,CHO,"1,076,324",Mani
20181231,In Je Face,Poke,"1,005,650",Mani
20180622,Herres,SBMG,"981,652",Mani
20180622,Herres,D-Double,"981,652",Mani
20180622,Herres,Josylvio,"981,652",Mani
20170728,Appelsap 2017,Rotjoch United,"766,403",Mani
20170728,Appelsap 2017,Eves Laurent,"766,403",Mani
20170728,Appelsap 2017,Jozo,"766,403",Mani
20170728,Appelsap 2017,LouiVos,"766,403",Mani
20170728,Appelsap 2017,SBMG,"766,403",Mani
20170728,Appelsap 2017,Pietju Bell,"766,403",Mani
20170728,Appelsap 2017,Kempi,"766,403",Mani
20190628,Sick,Sevn Alias,"729,355",Mani
20171004,Marokko,Wolfgang,"633,322",Mani
20171004,Marokko,Howard D,"633,322",Mani
20171004,Marokko,Soufiane Eddyani,"633,322",Mani
20171004,Marokko,Lijpe,"633,322",Mani
20171004,Marokko,Ismo,"633,322",Mani
20171004,Marokko,Memphis,"633,322",Mani
20160210,Kan Niet Hangen Met Je,Ismo,"337,446",Mani
20160210,Kan Niet Hangen Met Je,Sevn Alias,"337,446",Mani
20180713,Family Things,Josylvio,"244,712",Mani
20190607,Let Op Jezelf,3robi,"174,248",Mani
20180713,Maniac,,"152,404",Mani
20180713,Hood Playaz,Chivv,"144,250",Mani
20150828,Dat Nu,Adje,"71,609",Mani
20150828,Dat Nu,Big2,"71,609",Mani
20150828,Dat Nu,CHO,"71,609",Mani
20150828,Dat Nu,Dio,"71,609",Mani
20150828,Dat Nu,Hef,"71,609",Mani
20150828,Dat Nu,T. Van Steenhoven,"71,609",Mani
20150904,Nooit Goed,Fresku,"61,924",Mani
20150904,Kreeft,Fresku,"56,724",Mani
20180713,F.T.O.S.,,"47,010",Mani
20180713,Goon,Vic9,"29,817",Mani
20180706,Blijven Rennen,Spanker,"24,390",Mani
20180706,Blijven Rennen,Sevn Alias,"24,390",Mani
20180706,Blijven Rennen,Sticks,"24,390",Mani
20150828,Money,Adje,"9,013",Mani
20150828,Money,Big2,"9,013",Mani
20150828,Money,CHO,"9,013",Mani
20150828,Money,Dio,"9,013",Mani
20150828,Money,Hef,"9,013",Mani
20150828,Money,T. Van Steenhoven,"9,013",Mani
20150828,Niggas Weten Allang,Adje,"7,248",Mani
20150828,Niggas Weten Allang,Big2,"7,248",Mani
20150828,Niggas Weten Allang,CHO,"7,248",Mani
20150828,Niggas Weten Allang,Dio,"7,248",Mani
20150828,Niggas Weten Allang,Hef,"7,248",Mani
20150828,Niggas Weten Allang,T. Van Steenhoven,"7,248",Mani
20150828,Next Move,Adje,"7,074",Mani
20150828,Next Move,Big2,"7,074",Mani
20150828,Next Move,CHO,"7,074",Mani
20150828,Next Move,Dio,"7,074",Mani
20150828,Next Move,Hef,"7,074",Mani
20150828,Next Move,T. Van Steenhoven,"7,074",Mani
20190514,Yemin Ederim,Heja,"6,051,128",Şam
20190419,Gözlerime Bak,,"4,254,386",Şam
20190611,Efsane,,"1,161,623",Şam
20190611,Zamansız,,"552,025",Şam
20190726,Sensiz,,"521,305",Şam
20190611,Paranoya,Ohash,"476,426",Şam
20180717,Kader Ve Oyunlar,,"307,258",Şam
20190726,Artık,Ohash,"271,130",Şam
20190726,POP,Seda Erciyes,"166,828",Şam
20190726,POP,No.1,"166,828",Şam
20181020,Şüpheli Şahıs,Şehinşah,"89,927",Şam
20180807,Bu Kafanın Ötesi,,"73,412",Şam
20190611,Ailem İçin,,"37,886",Şam
20190726,Rolex,Cash Flow,"31,378",Şam
20190726,Yu-Gi-Oh!,,"24,026",Şam
20190726,Şerifali,,"22,428",Şam
20190726,Yaşayamayanlar,,"20,118",Şam
20190719,Khadke Glassy,Ashok Mastie,"3,237,152",Yo Yo Honey Singh
20190719,Khadke Glassy,Jyotica Tangri,"3,237,152",Yo Yo Honey Singh
20190727,Gur Nalo Ishq Mitha - The Yoyo Remake,,"2,550,207",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Mithoon,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Atif Aslam,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Armaan Malik,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Arijit Singh,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Amaal Mallik,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Salman Khan,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Mohit Chauhan,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Ankit Tiwari,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Sonu Nigam,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Neeti Mohan,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Sabri Brothers,"2,150,115",Yo Yo Honey Singh
20191019,Romantic Mashup 2(Remix By Dj Chetas),Tulsi Kumar,"2,150,115",Yo Yo Honey Singh
20191231,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",Simar Kaur,"2,127,170",Yo Yo Honey Singh
20191231,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",Ishers,"2,127,170",Yo Yo Honey Singh
20191025,Urvashi,,"2,079,408",Yo Yo Honey Singh
20190412,Dil Chori,,"618,246",Yo Yo Honey Singh
20191027,"Makhna (From ""Makhna"")",Neha Kakkar,"516,066",Yo Yo Honey Singh
20191027,"Makhna (From ""Makhna"")",Singhsta,"516,066",Yo Yo Honey Singh
20191027,"Makhna (From ""Makhna"")",Pinaki,"516,066",Yo Yo Honey Singh
20191027,"Makhna (From ""Makhna"")",Sean,"516,066",Yo Yo Honey Singh
20191027,"Makhna (From ""Makhna"")",Allistair,"516,066",Yo Yo Honey Singh
20190715,Funk Love,,"411,577",Yo Yo Honey Singh
20191103,"Thumka (From ""Pagalpanti"")",,"178,448",Yo Yo Honey Singh
20191231,Manali Trance,Neha Kakkar,"34,200",Yo Yo Honey Singh
20191231,Manali Trance,Lil Golu,"34,200",Yo Yo Honey Singh
20190321,"Chhote Chhote Peg (From ""Sonu Ke Titu Ki Sweety"")",Neha Kakkar,"7,151",Yo Yo Honey Singh
20190321,"Chhote Chhote Peg (From ""Sonu Ke Titu Ki Sweety"")",Navraj Hans,"7,151",Yo Yo Honey Singh
20170623,Sommar sommar sol,,"9,362,831",JLC
20180703,Hela vägen hem,,"2,046,487",JLC
20190517,Friendzoned,Robin Bengtsson,"1,676,644",JLC
20171215,Borta bra men hemma fest,,"552,800",JLC
20180406,Hard 2 Face Reality,Poo Bear,"13,469,482",Jay Electronica
20180406,Hard 2 Face Reality,Justin Bieber,"13,469,482",Jay Electronica
20161014,Garden,Emeli Sandé,"70,503",Jay Electronica
20161014,Garden,Áine Zion,"70,503",Jay Electronica
20190301,How It Is,Roddy Ricch,"6,289,941",Chip
20190301,How It Is,Yxng Bane,"6,289,941",Chip
20190301,How It Is,The Plug,"6,289,941",Chip
20180921,CRB Check,Not3s,"2,895,969",Chip
20180425,Genes,SL,"1,821,666",Chip
20181012,Wondering,M.O,"1,055,895",Chip
20190927,Whole Summer,D-Block Europe,"391,758",Chip
20181004,Oopsy Daisy,,"86,531",Chip
20191004,Givenchy Bag,Wiley,"66,421",Chip
20191004,Givenchy Bag,Nafe Smallz,"66,421",Chip
20191004,Givenchy Bag,Future,"66,421",Chip
20190621,Your Story (ft. One Acen),One Acen,"61,438",Chip
20170811,Amazing Minds,Giggs,"59,761",Chip
20190913,Wave Time 2,Mastermind,"55,407",Chip
20190913,Wave Time 2,Nafe Smallz,"55,407",Chip
20191011,Będzie Lepiej,Tymek,"7,396,828",Miyo
20180828,Cały Świat,Young Igi,"3,278,102",Miyo
20180330,Choker,Bedoes,"1,688,431",Miyo
20181026,Jungla,Zeamsone,"79,416",Miyo
20181026,Jungla,Merghani,"79,416",Miyo
20190920,The Good Place,Solar,"54,892",Miyo
20181019,Torby,Young Igi,"40,359",Miyo
20181019,Styl,Young Igi,"31,246",Miyo
20171224,Juligen,NA,"12,515,579",Just D
20160527,Moolah,NA,"12,396,298",Young Greatness
20160827,"Wat U Mean (Aye, Aye, Aye)",NA,"11,632,510",Dae Dae
20191101,Acende o Isqueiro,Orochi,"11,143,647",Kizzy
20180125,Tropical,,"4,066,924",SL
20180420,Oh My,Nines,"1,971,676",SL
20180420,Oh My,Yung Fume,"1,971,676",SL
20180420,Oh My,Tiggs Da Author,"1,971,676",SL
20180425,Genes,Chip,"1,821,666",SL
20190322,FWA Boss,,"1,118,384",SL
20190802,I Spy - Remix,Krept & Konan,"938,896",SL
20190802,I Spy - Remix,Bugzy Malone,"938,896",SL
20190802,I Spy - Remix,Morrisson,"938,896",SL
20190802,I Spy - Remix,Abra Cadabra,"938,896",SL
20190802,I Spy - Remix,Rv,"938,896",SL
20190802,I Spy - Remix,Snap Capone,"938,896",SL
20190913,100 Thoughts,,"705,065",SL
20190426,Homage,,"410,664",SL
20160319,Les princes,Nekfeu,"8,586,085",MZ
20160427,Toi sur moi,,"959,207",MZ
20160423,MD - Radio Edit,Chich,"691,978",MZ
20160423,MD - Radio Edit,Marlo,"691,978",MZ
20161001,On shoot,,"373,680",MZ
20160422,Mathématiques,,"155,780",MZ
20160422,Noir c'est noir,,"73,572",MZ
20160422,Lidl,,"65,415",MZ
20160425,Pause,,"65,103",MZ
20160425,Deuboukéhi,Jeci-Jess,"17,458",MZ
20160425,Deuboukéhi,Mallaury,"17,458",MZ
20160425,Problème,,"8,501",MZ
20160425,Superman,,"8,488",MZ
20150505,Je suis un menteur,,"4,954",MZ
20150505,Ma substance,Chich,"4,586",MZ
20150306,I Think I'm In Love,,"10,815,016",Kat Dahlia
20150820,Crazy (Remix),Gocho,"29,490",Kat Dahlia
20180209,Bloody Waters,Anderson .Paak,"10,843,854",Ab-Soul
20180209,Bloody Waters,James Blake,"10,843,854",Ab-Soul
20141024,När solen går ner,Kapten Röd,"8,982,866",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Ison & Fille,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Linda Pira,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Parham,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Naod,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Saliboy,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,SHRN,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Macky,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Aleks,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Blen,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Ismael,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Elias Abbas,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Masse,"750,945",AKI
20190802,Lägg ner ditt vapen Remix - Recorded at Spotify Studios Stockholm,Mack Beats,"750,945",AKI
20181130,Cashen,Masse,"583,782",AKI
20181130,Cashen,Moms,"583,782",AKI
20181130,Cashen,Z.E,"583,782",AKI
20181130,Cashen,Dani M,"583,782",AKI
20181130,Cashen,Jacco,"583,782",AKI
20181130,Cashen,Erik Lundin,"583,782",AKI
20141121,Goolooleh (Kulor),Allyawan,"186,346",AKI
20141121,Goolooleh (Kulor),Alee,"186,346",AKI
20181012,Säg nånting,,"120,944",AKI
20180202,Själarna går upp,Jacco,"19,577",AKI
20180202,Själarna går upp,N,"19,577",AKI
20170811,Bra man,Blen,"18,213",AKI
20150827,Musiken,Amanda Serra,"12,698",AKI
20161116,獨一無二,Gin Lee,"3,165,454",AGA
20180525,小問題,,"1,269,961",AGA
20180124,無期,,"1,186,202",AGA
20190704,Tonight,,"843,402",AGA
20160913,孤雛,,"784,957",AGA
20160802,Superman,,"621,557",AGA
20160426,一,,"549,785",AGA
20161024,圓,,"477,066",AGA
20180124,3AM,,"424,636",AGA
20191127,Two at a time,,"423,567",AGA
20160110,若,,"342,032",AGA
20180615,自由 - “鑽石人生” Demo Lyrics,,"151,777",AGA
20190719,Everyday,,"138,552",AGA
20160730,一加一,Gin Lee,"78,961",AGA
20171027,Nights Without You,,"56,874",AGA
20170714,吃定我,,"22,649",AGA
20180325,朋友 - “愛與罪” Final Demo,,"20,257",AGA
20170602,3AM - Demo Version,,"9,662",AGA
20160513,Packed (問好) - Demo Version,,"1,501",AGA
20191026,Berharap Tak Berpisah,NA,"10,545,937",Reza
20141024,Studio,ScHoolboy Q,"8,506,623",BJ The Chicago Kid
20190622,Rouge à lèvres,Nekfeu,"1,418,654",BJ The Chicago Kid
20190628,Good Ass Intro,Chance the Rapper,"313,204",BJ The Chicago Kid
20161101,Way Hii,A$AP Mob,"118,140",BJ The Chicago Kid
20161101,Way Hii,A$AP Rocky,"118,140",BJ The Chicago Kid
20161101,Way Hii,Wiz Khalifa,"118,140",BJ The Chicago Kid
20161101,Way Hii,Buddy,"118,140",BJ The Chicago Kid
20150610,Down for You,Kehlani,"5,661",BJ The Chicago Kid
20160212,The New Cupid,Kendrick Lamar,"2,411",BJ The Chicago Kid
20170101,Turnin' Me Up,,"1,261",BJ The Chicago Kid
20180718,Cika Cika,Ardian Bujupi,"10,215,011",Master HP
20180718,Cika Cika,Xhensila,"10,215,011",Master HP
20190503,Mata Le,Jamaika,"2,786,625",RH
20170810,For Længe,Volkan,"2,542,730",RH
20171027,Fremtiden,,"1,018,513",RH
20180817,Gimade,AMRO,"925,707",RH
20180316,For Sent,,"644,241",RH
20181130,Fidélité,,"547,297",RH
20190809,Mon Ami,,"514,682",RH
20180112,Min Vej,Gio,"462,021",RH
20180713,Epidemi,,"244,084",RH
20190125,Plan B,,"196,245",RH
20190201,Muy Frio,Volkan,"97,239",RH
20191122,Ka Ikk,,"94,086",RH
20180406,Køligere End Dem,AWADA,"65,337",RH
20180406,Køligere End Dem,Volkan,"65,337",RH
20170411,Jungle,,"9,965",RH
20170128,Regner,,"7,733",RH
20170714,A Lie,French Montana,"9,992,878",Max B
20170714,A Lie,The Weeknd,"9,992,878",Max B
20190906,So Cold,Paul Couture,"5,596",Max B
20190906,So Cold,A Boogie Wit da Hoodie,"5,596",Max B
20181019,Jet Lag,Future,"7,325,514",Young Scooter
20181019,Jet Lag,Juice WRLD,"7,325,514",Young Scooter
20180706,DOH DOH,Future,"1,459,871",Young Scooter
20160826,Guwop,Young Thug,"973,133",Young Scooter
20160826,Guwop,Quavo,"973,133",Young Scooter
20160826,Guwop,Offset,"973,133",Young Scooter
20191011,Härifrån,Einár,"8,934,985",Dizzy
20191221,Nasty Thug,Einár,"751,869",Dizzy
20190531,D.R.E.A.M.,Miley Cyrus,"5,061,875",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Raekwon,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",RZA,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Method Man,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Inspectah Deck,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Cappadonna,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Jackpot Scotty Wotty,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",U-God,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Masta Killa,"4,285,515",Ghostface Killah
20180928,"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",GZA,"4,285,515",Ghostface Killah
20160902,Ooh Wee,Mark Ronson,"33,351",Ghostface Killah
20160902,Ooh Wee,Nate Dogg,"33,351",Ghostface Killah
20160902,Ooh Wee,Trife,"33,351",Ghostface Killah
20160902,Ooh Wee,Saigon,"33,351",Ghostface Killah
